NR_TURNO,NM_MUNICIPIO,NR_SECAO,DS_CARGO_PERGUNTA,SG_PARTIDO,QT_APTOS,QT_COMPARECIMENTO,QT_ABSTENCOES,DS_TIPO_VOTAVEL,NM_VOTAVEL,QT_VOTOS
1,MARÍLIA,50,Prefeito,PDT,383,232,151,Nominal,ADÃO BRITO,2
1,MARÍLIA,52,Prefeito,PDT,388,226,162,Nominal,ADÃO BRITO,2
1,MARÍLIA,52,Prefeito,PV,388,226,162,Nominal,CAPITÃO ELITON,5
1,MARÍLIA,52,Prefeito,PRTB,388,226,162,Nominal,JULIANO DA CAMPESTRE,15
1,MARÍLIA,52,Prefeito,#NULO#,388,226,162,Nulo,Nulo,18
1,MARÍLIA,52,Prefeito,PSDB,388,226,162,Nominal,DANIEL ALONSO,108
1,MARÍLIA,52,Prefeito,#NULO#,388,226,162,Branco,Branco,12
1,MARÍLIA,52,Prefeito,PSOL,388,226,162,Nominal,NAYARA MAZINI,7
1,MARÍLIA,52,Prefeito,PSL,388,226,162,Nominal,REGIANE MELLO,2
1,MARÍLIA,52,Prefeito,PODE,388,226,162,Nominal,CAMARINHA,53
1,MARÍLIA,52,Prefeito,PT,388,226,162,Nominal,PROFESSOR JUVENAL,4
1,MARÍLIA,54,Prefeito,PV,382,241,141,Nominal,CAPITÃO ELITON,4
1,MARÍLIA,54,Prefeito,#NULO#,382,241,141,Branco,Branco,10
1,MARÍLIA,54,Prefeito,PRTB,382,241,141,Nominal,JULIANO DA CAMPESTRE,19
1,MARÍLIA,54,Prefeito,PDT,382,241,141,Nominal,ADÃO BRITO,2
1,MARÍLIA,54,Prefeito,PSOL,382,241,141,Nominal,NAYARA MAZINI,15
1,MARÍLIA,54,Prefeito,#NULO#,382,241,141,Nulo,Nulo,16
1,MARÍLIA,54,Prefeito,PSDB,382,241,141,Nominal,DANIEL ALONSO,110
1,MARÍLIA,54,Prefeito,PT,382,241,141,Nominal,PROFESSOR JUVENAL,1
1,MARÍLIA,54,Prefeito,PODE,382,241,141,Nominal,CAMARINHA,62
1,MARÍLIA,54,Prefeito,PSL,382,241,141,Nominal,REGIANE MELLO,2
1,MARÍLIA,56,Prefeito,PT,327,210,117,Nominal,PROFESSOR JUVENAL,3
1,MARÍLIA,56,Prefeito,PSOL,327,210,117,Nominal,NAYARA MAZINI,11
1,MARÍLIA,56,Prefeito,PV,327,210,117,Nominal,CAPITÃO ELITON,5
1,MARÍLIA,56,Prefeito,PSDB,327,210,117,Nominal,DANIEL ALONSO,102
1,MARÍLIA,56,Prefeito,PODE,327,210,117,Nominal,CAMARINHA,51
1,MARÍLIA,56,Prefeito,PSL,327,210,117,Nominal,REGIANE MELLO,2
1,MARÍLIA,56,Prefeito,#NULO#,327,210,117,Nulo,Nulo,16
1,MARÍLIA,56,Prefeito,PDT,327,210,117,Nominal,ADÃO BRITO,1
1,MARÍLIA,56,Prefeito,#NULO#,327,210,117,Branco,Branco,9
1,MARÍLIA,56,Prefeito,PRTB,327,210,117,Nominal,JULIANO DA CAMPESTRE,10
1,MARÍLIA,57,Prefeito,#NULO#,382,269,113,Nulo,Nulo,30
1,MARÍLIA,57,Prefeito,PSDB,382,269,113,Nominal,DANIEL ALONSO,123
1,MARÍLIA,57,Prefeito,#NULO#,382,269,113,Branco,Branco,14
1,MARÍLIA,57,Prefeito,PRTB,382,269,113,Nominal,JULIANO DA CAMPESTRE,19
1,MARÍLIA,57,Prefeito,PDT,382,269,113,Nominal,ADÃO BRITO,2
1,MARÍLIA,57,Prefeito,PODE,382,269,113,Nominal,CAMARINHA,62
1,MARÍLIA,57,Prefeito,PSOL,382,269,113,Nominal,NAYARA MAZINI,9
1,MARÍLIA,57,Prefeito,PT,382,269,113,Nominal,PROFESSOR JUVENAL,4
1,MARÍLIA,57,Prefeito,PV,382,269,113,Nominal,CAPITÃO ELITON,6
1,MARÍLIA,58,Prefeito,PV,363,190,173,Nominal,CAPITÃO ELITON,7
1,MARÍLIA,58,Prefeito,PRTB,363,190,173,Nominal,JULIANO DA CAMPESTRE,16
1,MARÍLIA,58,Prefeito,PSDB,363,190,173,Nominal,DANIEL ALONSO,92
1,MARÍLIA,58,Prefeito,#NULO#,363,190,173,Nulo,Nulo,15
1,MARÍLIA,58,Prefeito,#NULO#,363,190,173,Branco,Branco,4
1,MARÍLIA,58,Prefeito,PSOL,363,190,173,Nominal,NAYARA MAZINI,8
1,MARÍLIA,58,Prefeito,PSL,363,190,173,Nominal,REGIANE MELLO,3
1,MARÍLIA,58,Prefeito,PODE,363,190,173,Nominal,CAMARINHA,44
1,MARÍLIA,58,Prefeito,PT,363,190,173,Nominal,PROFESSOR JUVENAL,1
1,MARÍLIA,60,Prefeito,PSOL,385,228,157,Nominal,NAYARA MAZINI,11
1,MARÍLIA,60,Prefeito,PT,385,228,157,Nominal,PROFESSOR JUVENAL,4
1,MARÍLIA,60,Prefeito,PCO,385,228,157,Nominal,LILIAN MIRANDA,1
1,MARÍLIA,60,Prefeito,PV,385,228,157,Nominal,CAPITÃO ELITON,1
1,MARÍLIA,60,Prefeito,PODE,385,228,157,Nominal,CAMARINHA,56
1,MARÍLIA,60,Prefeito,#NULO#,385,228,157,Nulo,Nulo,23
1,MARÍLIA,60,Prefeito,PSL,385,228,157,Nominal,REGIANE MELLO,1
1,MARÍLIA,60,Prefeito,#NULO#,385,228,157,Branco,Branco,8
1,MARÍLIA,60,Prefeito,PRTB,385,228,157,Nominal,JULIANO DA CAMPESTRE,21
1,MARÍLIA,60,Prefeito,PSDB,385,228,157,Nominal,DANIEL ALONSO,102
1,MARÍLIA,63,Prefeito,PSL,258,144,114,Nominal,REGIANE MELLO,1
1,MARÍLIA,63,Prefeito,PSDB,258,144,114,Nominal,DANIEL ALONSO,71
1,MARÍLIA,63,Prefeito,PODE,258,144,114,Nominal,CAMARINHA,40
1,MARÍLIA,63,Prefeito,#NULO#,258,144,114,Branco,Branco,4
1,MARÍLIA,63,Prefeito,PRTB,258,144,114,Nominal,JULIANO DA CAMPESTRE,9
1,MARÍLIA,63,Prefeito,#NULO#,258,144,114,Nulo,Nulo,8
1,MARÍLIA,63,Prefeito,PT,258,144,114,Nominal,PROFESSOR JUVENAL,3
1,MARÍLIA,63,Prefeito,PSOL,258,144,114,Nominal,NAYARA MAZINI,3
1,MARÍLIA,63,Prefeito,PV,258,144,114,Nominal,CAPITÃO ELITON,4
1,MARÍLIA,63,Prefeito,PDT,258,144,114,Nominal,ADÃO BRITO,1
1,MARÍLIA,64,Prefeito,#NULO#,403,244,159,Branco,Branco,7
1,MARÍLIA,64,Prefeito,PRTB,403,244,159,Nominal,JULIANO DA CAMPESTRE,11
1,MARÍLIA,64,Prefeito,PSL,403,244,159,Nominal,REGIANE MELLO,2
1,MARÍLIA,64,Prefeito,PODE,403,244,159,Nominal,CAMARINHA,60
1,MARÍLIA,64,Prefeito,PSDB,403,244,159,Nominal,DANIEL ALONSO,121
1,MARÍLIA,64,Prefeito,#NULO#,403,244,159,Nulo,Nulo,16
1,MARÍLIA,64,Prefeito,PSOL,403,244,159,Nominal,NAYARA MAZINI,12
1,MARÍLIA,64,Prefeito,PT,403,244,159,Nominal,PROFESSOR JUVENAL,6
1,MARÍLIA,64,Prefeito,PV,403,244,159,Nominal,CAPITÃO ELITON,5
1,MARÍLIA,64,Prefeito,PDT,403,244,159,Nominal,ADÃO BRITO,4
1,MARÍLIA,65,Prefeito,PDT,405,254,151,Nominal,ADÃO BRITO,1
1,MARÍLIA,65,Prefeito,PRTB,405,254,151,Nominal,JULIANO DA CAMPESTRE,9
1,MARÍLIA,65,Prefeito,#NULO#,405,254,151,Branco,Branco,16
1,MARÍLIA,65,Prefeito,PODE,405,254,151,Nominal,CAMARINHA,77
1,MARÍLIA,65,Prefeito,PSL,405,254,151,Nominal,REGIANE MELLO,2
1,MARÍLIA,65,Prefeito,PSDB,405,254,151,Nominal,DANIEL ALONSO,98
1,MARÍLIA,65,Prefeito,#NULO#,405,254,151,Nulo,Nulo,28
1,MARÍLIA,65,Prefeito,PT,405,254,151,Nominal,PROFESSOR JUVENAL,4
1,MARÍLIA,65,Prefeito,PSOL,405,254,151,Nominal,NAYARA MAZINI,14
1,MARÍLIA,65,Prefeito,PV,405,254,151,Nominal,CAPITÃO ELITON,5
1,MARÍLIA,68,Prefeito,#NULO#,408,237,171,Branco,Branco,11
1,MARÍLIA,68,Prefeito,PSDB,408,237,171,Nominal,DANIEL ALONSO,95
1,MARÍLIA,68,Prefeito,PODE,408,237,171,Nominal,CAMARINHA,73
1,MARÍLIA,68,Prefeito,#NULO#,408,237,171,Nulo,Nulo,22
1,MARÍLIA,68,Prefeito,PSL,408,237,171,Nominal,REGIANE MELLO,2
1,MARÍLIA,68,Prefeito,PV,408,237,171,Nominal,CAPITÃO ELITON,6
1,MARÍLIA,68,Prefeito,PSOL,408,237,171,Nominal,NAYARA MAZINI,11
1,MARÍLIA,68,Prefeito,PT,408,237,171,Nominal,PROFESSOR JUVENAL,4
1,MARÍLIA,68,Prefeito,PDT,408,237,171,Nominal,ADÃO BRITO,2
1,MARÍLIA,68,Prefeito,PRTB,408,237,171,Nominal,JULIANO DA CAMPESTRE,11
1,MARÍLIA,70,Prefeito,PT,412,249,163,Nominal,PROFESSOR JUVENAL,4
1,MARÍLIA,70,Prefeito,PSOL,412,249,163,Nominal,NAYARA MAZINI,14
1,MARÍLIA,70,Prefeito,PV,412,249,163,Nominal,CAPITÃO ELITON,4
1,MARÍLIA,70,Prefeito,PDT,412,249,163,Nominal,ADÃO BRITO,3
1,MARÍLIA,70,Prefeito,PRTB,412,249,163,Nominal,JULIANO DA CAMPESTRE,9
1,MARÍLIA,70,Prefeito,#NULO#,412,249,163,Nulo,Nulo,18
1,MARÍLIA,70,Prefeito,#NULO#,412,249,163,Branco,Branco,13
1,MARÍLIA,70,Prefeito,PODE,412,249,163,Nominal,CAMARINHA,71
1,MARÍLIA,70,Prefeito,PSDB,412,249,163,Nominal,DANIEL ALONSO,113
1,MARÍLIA,72,Prefeito,PV,256,131,125,Nominal,CAPITÃO ELITON,3
1,MARÍLIA,72,Prefeito,PDT,256,131,125,Nominal,ADÃO BRITO,1
1,MARÍLIA,72,Prefeito,PSL,256,131,125,Nominal,REGIANE MELLO,3
1,MARÍLIA,72,Prefeito,PSDB,256,131,125,Nominal,DANIEL ALONSO,53
1,MARÍLIA,72,Prefeito,PODE,256,131,125,Nominal,CAMARINHA,38
1,MARÍLIA,72,Prefeito,PRTB,256,131,125,Nominal,JULIANO DA CAMPESTRE,9
1,MARÍLIA,72,Prefeito,#NULO#,256,131,125,Branco,Branco,7
1,MARÍLIA,72,Prefeito,#NULO#,256,131,125,Nulo,Nulo,8
1,MARÍLIA,72,Prefeito,PT,256,131,125,Nominal,PROFESSOR JUVENAL,3
1,MARÍLIA,72,Prefeito,PSOL,256,131,125,Nominal,NAYARA MAZINI,6
1,MARÍLIA,73,Prefeito,PV,408,236,172,Nominal,CAPITÃO ELITON,6
1,MARÍLIA,73,Prefeito,PSOL,408,236,172,Nominal,NAYARA MAZINI,8
1,MARÍLIA,73,Prefeito,PT,408,236,172,Nominal,PROFESSOR JUVENAL,2
1,MARÍLIA,73,Prefeito,PSL,408,236,172,Nominal,REGIANE MELLO,2
1,MARÍLIA,73,Prefeito,PRTB,408,236,172,Nominal,JULIANO DA CAMPESTRE,14
1,MARÍLIA,73,Prefeito,PSDB,408,236,172,Nominal,DANIEL ALONSO,89
1,MARÍLIA,73,Prefeito,#NULO#,408,236,172,Nulo,Nulo,28
1,MARÍLIA,73,Prefeito,#NULO#,408,236,172,Branco,Branco,9
1,MARÍLIA,73,Prefeito,PODE,408,236,172,Nominal,CAMARINHA,78
1,MARÍLIA,74,Prefeito,PSOL,408,249,159,Nominal,NAYARA MAZINI,7
1,MARÍLIA,74,Prefeito,PT,408,249,159,Nominal,PROFESSOR JUVENAL,4
1,MARÍLIA,74,Prefeito,PODE,408,249,159,Nominal,CAMARINHA,70
1,MARÍLIA,74,Prefeito,PSL,408,249,159,Nominal,REGIANE MELLO,2
1,MARÍLIA,74,Prefeito,#NULO#,408,249,159,Nulo,Nulo,17
1,MARÍLIA,74,Prefeito,PSDB,408,249,159,Nominal,DANIEL ALONSO,108
1,MARÍLIA,74,Prefeito,PV,408,249,159,Nominal,CAPITÃO ELITON,5
1,MARÍLIA,74,Prefeito,PRTB,408,249,159,Nominal,JULIANO DA CAMPESTRE,18
1,MARÍLIA,74,Prefeito,PDT,408,249,159,Nominal,ADÃO BRITO,1
1,MARÍLIA,74,Prefeito,#NULO#,408,249,159,Branco,Branco,17
1,MARÍLIA,89,Prefeito,PT,228,134,94,Nominal,PROFESSOR JUVENAL,1
1,MARÍLIA,89,Prefeito,PSOL,228,134,94,Nominal,NAYARA MAZINI,3
1,MARÍLIA,89,Prefeito,PSDB,228,134,94,Nominal,DANIEL ALONSO,49
1,MARÍLIA,89,Prefeito,PODE,228,134,94,Nominal,CAMARINHA,53
1,MARÍLIA,89,Prefeito,#NULO#,228,134,94,Nulo,Nulo,11
1,MARÍLIA,89,Prefeito,PSL,228,134,94,Nominal,REGIANE MELLO,1
1,MARÍLIA,89,Prefeito,PDT,228,134,94,Nominal,ADÃO BRITO,1
1,MARÍLIA,89,Prefeito,#NULO#,228,134,94,Branco,Branco,6
1,MARÍLIA,89,Prefeito,PRTB,228,134,94,Nominal,JULIANO DA CAMPESTRE,9
1,MARÍLIA,90,Prefeito,PDT,431,300,131,Nominal,ADÃO BRITO,1
1,MARÍLIA,90,Prefeito,#NULO#,431,300,131,Nulo,Nulo,22
1,MARÍLIA,90,Prefeito,PSL,431,300,131,Nominal,REGIANE MELLO,3
1,MARÍLIA,90,Prefeito,PSDB,431,300,131,Nominal,DANIEL ALONSO,133
1,MARÍLIA,90,Prefeito,PRTB,431,300,131,Nominal,JULIANO DA CAMPESTRE,12
1,MARÍLIA,90,Prefeito,#NULO#,431,300,131,Branco,Branco,15
1,MARÍLIA,90,Prefeito,PODE,431,300,131,Nominal,CAMARINHA,97
1,MARÍLIA,90,Prefeito,PV,431,300,131,Nominal,CAPITÃO ELITON,9
1,MARÍLIA,90,Prefeito,PSOL,431,300,131,Nominal,NAYARA MAZINI,5
1,MARÍLIA,90,Prefeito,PT,431,300,131,Nominal,PROFESSOR JUVENAL,3
1,MARÍLIA,91,Prefeito,PV,424,255,169,Nominal,CAPITÃO ELITON,3
1,MARÍLIA,91,Prefeito,PSDB,424,255,169,Nominal,DANIEL ALONSO,107
1,MARÍLIA,91,Prefeito,PSL,424,255,169,Nominal,REGIANE MELLO,4
1,MARÍLIA,91,Prefeito,#NULO#,424,255,169,Nulo,Nulo,21
1,MARÍLIA,91,Prefeito,PODE,424,255,169,Nominal,CAMARINHA,99
1,MARÍLIA,91,Prefeito,PSOL,424,255,169,Nominal,NAYARA MAZINI,5
1,MARÍLIA,91,Prefeito,#NULO#,424,255,169,Branco,Branco,6
1,MARÍLIA,91,Prefeito,PRTB,424,255,169,Nominal,JULIANO DA CAMPESTRE,9
1,MARÍLIA,91,Prefeito,PDT,424,255,169,Nominal,ADÃO BRITO,1
1,MARÍLIA,93,Prefeito,PT,424,266,158,Nominal,PROFESSOR JUVENAL,1
1,MARÍLIA,93,Prefeito,PSOL,424,266,158,Nominal,NAYARA MAZINI,3
1,MARÍLIA,93,Prefeito,PODE,424,266,158,Nominal,CAMARINHA,105
1,MARÍLIA,93,Prefeito,PRTB,424,266,158,Nominal,JULIANO DA CAMPESTRE,13
1,MARÍLIA,93,Prefeito,PSDB,424,266,158,Nominal,DANIEL ALONSO,95
1,MARÍLIA,93,Prefeito,#NULO#,424,266,158,Branco,Branco,17
1,MARÍLIA,93,Prefeito,PSL,424,266,158,Nominal,REGIANE MELLO,6
1,MARÍLIA,93,Prefeito,#NULO#,424,266,158,Nulo,Nulo,21
1,MARÍLIA,93,Prefeito,PCO,424,266,158,Nominal,LILIAN MIRANDA,1
1,MARÍLIA,93,Prefeito,PV,424,266,158,Nominal,CAPITÃO ELITON,4
1,MARÍLIA,95,Prefeito,PODE,226,143,83,Nominal,CAMARINHA,53
1,MARÍLIA,95,Prefeito,PSL,226,143,83,Nominal,REGIANE MELLO,1
1,MARÍLIA,95,Prefeito,PRTB,226,143,83,Nominal,JULIANO DA CAMPESTRE,8
1,MARÍLIA,95,Prefeito,PSDB,226,143,83,Nominal,DANIEL ALONSO,52
1,MARÍLIA,95,Prefeito,#NULO#,226,143,83,Branco,Branco,3
1,MARÍLIA,95,Prefeito,#NULO#,226,143,83,Nulo,Nulo,15
1,MARÍLIA,95,Prefeito,PT,226,143,83,Nominal,PROFESSOR JUVENAL,5
1,MARÍLIA,95,Prefeito,PSOL,226,143,83,Nominal,NAYARA MAZINI,2
1,MARÍLIA,95,Prefeito,PCO,226,143,83,Nominal,LILIAN MIRANDA,1
1,MARÍLIA,95,Prefeito,PV,226,143,83,Nominal,CAPITÃO ELITON,2
1,MARÍLIA,95,Prefeito,PDT,226,143,83,Nominal,ADÃO BRITO,1
1,MARÍLIA,96,Prefeito,PV,324,210,114,Nominal,CAPITÃO ELITON,3
1,MARÍLIA,96,Prefeito,PSOL,324,210,114,Nominal,NAYARA MAZINI,17
1,MARÍLIA,96,Prefeito,PT,324,210,114,Nominal,PROFESSOR JUVENAL,1
1,MARÍLIA,96,Prefeito,#NULO#,324,210,114,Nulo,Nulo,17
1,MARÍLIA,96,Prefeito,PDT,324,210,114,Nominal,ADÃO BRITO,1
1,MARÍLIA,96,Prefeito,PSL,324,210,114,Nominal,REGIANE MELLO,3
1,MARÍLIA,96,Prefeito,PODE,324,210,114,Nominal,CAMARINHA,39
1,MARÍLIA,96,Prefeito,PSDB,324,210,114,Nominal,DANIEL ALONSO,102
1,MARÍLIA,96,Prefeito,PRTB,324,210,114,Nominal,JULIANO DA CAMPESTRE,15
1,MARÍLIA,96,Prefeito,#NULO#,324,210,114,Branco,Branco,12
1,MARÍLIA,97,Prefeito,PCO,327,235,92,Nominal,LILIAN MIRANDA,1
1,MARÍLIA,97,Prefeito,PV,327,235,92,Nominal,CAPITÃO ELITON,3
1,MARÍLIA,97,Prefeito,PRTB,327,235,92,Nominal,JULIANO DA CAMPESTRE,10
1,MARÍLIA,97,Prefeito,PDT,327,235,92,Nominal,ADÃO BRITO,2
1,MARÍLIA,97,Prefeito,PT,327,235,92,Nominal,PROFESSOR JUVENAL,3
1,MARÍLIA,97,Prefeito,PSOL,327,235,92,Nominal,NAYARA MAZINI,12
1,MARÍLIA,97,Prefeito,#NULO#,327,235,92,Nulo,Nulo,19
1,MARÍLIA,97,Prefeito,#NULO#,327,235,92,Branco,Branco,13
1,MARÍLIA,97,Prefeito,PSL,327,235,92,Nominal,REGIANE MELLO,3
1,MARÍLIA,97,Prefeito,PODE,327,235,92,Nominal,CAMARINHA,47
1,MARÍLIA,97,Prefeito,PSDB,327,235,92,Nominal,DANIEL ALONSO,122
1,MARÍLIA,98,Prefeito,PODE,451,305,146,Nominal,CAMARINHA,59
1,MARÍLIA,98,Prefeito,PSDB,451,305,146,Nominal,DANIEL ALONSO,160
1,MARÍLIA,98,Prefeito,#NULO#,451,305,146,Nulo,Nulo,31
1,MARÍLIA,98,Prefeito,#NULO#,451,305,146,Branco,Branco,9
1,MARÍLIA,98,Prefeito,PSOL,451,305,146,Nominal,NAYARA MAZINI,20
1,MARÍLIA,98,Prefeito,PSL,451,305,146,Nominal,REGIANE MELLO,1
1,MARÍLIA,98,Prefeito,PDT,451,305,146,Nominal,ADÃO BRITO,1
1,MARÍLIA,98,Prefeito,PV,451,305,146,Nominal,CAPITÃO ELITON,4
1,MARÍLIA,98,Prefeito,PRTB,451,305,146,Nominal,JULIANO DA CAMPESTRE,20
1,MARÍLIA,99,Prefeito,PCO,452,317,135,Nominal,LILIAN MIRANDA,1
1,MARÍLIA,99,Prefeito,PV,452,317,135,Nominal,CAPITÃO ELITON,6
1,MARÍLIA,99,Prefeito,PDT,452,317,135,Nominal,ADÃO BRITO,2
1,MARÍLIA,99,Prefeito,PRTB,452,317,135,Nominal,JULIANO DA CAMPESTRE,24
1,MARÍLIA,99,Prefeito,#NULO#,452,317,135,Nulo,Nulo,29
1,MARÍLIA,99,Prefeito,PSDB,452,317,135,Nominal,DANIEL ALONSO,166
1,MARÍLIA,99,Prefeito,#NULO#,452,317,135,Branco,Branco,12
1,MARÍLIA,99,Prefeito,PSL,452,317,135,Nominal,REGIANE MELLO,3
1,MARÍLIA,99,Prefeito,PODE,452,317,135,Nominal,CAMARINHA,55
1,MARÍLIA,99,Prefeito,PT,452,317,135,Nominal,PROFESSOR JUVENAL,4
1,MARÍLIA,99,Prefeito,PSOL,452,317,135,Nominal,NAYARA MAZINI,15
1,MARÍLIA,109,Prefeito,PDT,387,234,153,Nominal,ADÃO BRITO,1
1,MARÍLIA,109,Prefeito,#NULO#,387,234,153,Nulo,Nulo,16
1,MARÍLIA,109,Prefeito,PRTB,387,234,153,Nominal,JULIANO DA CAMPESTRE,17
1,MARÍLIA,109,Prefeito,PSDB,387,234,153,Nominal,DANIEL ALONSO,111
1,MARÍLIA,109,Prefeito,#NULO#,387,234,153,Branco,Branco,16
1,MARÍLIA,109,Prefeito,PODE,387,234,153,Nominal,CAMARINHA,51
1,MARÍLIA,109,Prefeito,PSL,387,234,153,Nominal,REGIANE MELLO,4
1,MARÍLIA,109,Prefeito,PSOL,387,234,153,Nominal,NAYARA MAZINI,11
1,MARÍLIA,109,Prefeito,PT,387,234,153,Nominal,PROFESSOR JUVENAL,5
1,MARÍLIA,109,Prefeito,PV,387,234,153,Nominal,CAPITÃO ELITON,2
1,MARÍLIA,110,Prefeito,PSOL,387,255,132,Nominal,NAYARA MAZINI,14
1,MARÍLIA,110,Prefeito,PT,387,255,132,Nominal,PROFESSOR JUVENAL,3
1,MARÍLIA,110,Prefeito,PV,387,255,132,Nominal,CAPITÃO ELITON,1
1,MARÍLIA,110,Prefeito,#NULO#,387,255,132,Branco,Branco,10
1,MARÍLIA,110,Prefeito,PDT,387,255,132,Nominal,ADÃO BRITO,1
1,MARÍLIA,110,Prefeito,PRTB,387,255,132,Nominal,JULIANO DA CAMPESTRE,15
1,MARÍLIA,110,Prefeito,PODE,387,255,132,Nominal,CAMARINHA,62
1,MARÍLIA,110,Prefeito,#NULO#,387,255,132,Nulo,Nulo,18
1,MARÍLIA,110,Prefeito,PSDB,387,255,132,Nominal,DANIEL ALONSO,131
1,MARÍLIA,111,Prefeito,PSDB,388,256,132,Nominal,DANIEL ALONSO,109
1,MARÍLIA,111,Prefeito,PSL,388,256,132,Nominal,REGIANE MELLO,1
1,MARÍLIA,111,Prefeito,PODE,388,256,132,Nominal,CAMARINHA,76
1,MARÍLIA,111,Prefeito,#NULO#,388,256,132,Nulo,Nulo,21
1,MARÍLIA,111,Prefeito,PRTB,388,256,132,Nominal,JULIANO DA CAMPESTRE,11
1,MARÍLIA,111,Prefeito,PDT,388,256,132,Nominal,ADÃO BRITO,1
1,MARÍLIA,111,Prefeito,#NULO#,388,256,132,Branco,Branco,6
1,MARÍLIA,111,Prefeito,PT,388,256,132,Nominal,PROFESSOR JUVENAL,5
1,MARÍLIA,111,Prefeito,PSOL,388,256,132,Nominal,NAYARA MAZINI,15
1,MARÍLIA,111,Prefeito,PV,388,256,132,Nominal,CAPITÃO ELITON,10
1,MARÍLIA,111,Prefeito,PCO,388,256,132,Nominal,LILIAN MIRANDA,1
1,MARÍLIA,112,Prefeito,PSDB,387,238,149,Nominal,DANIEL ALONSO,119
1,MARÍLIA,112,Prefeito,#NULO#,387,238,149,Branco,Branco,12
1,MARÍLIA,112,Prefeito,#NULO#,387,238,149,Nulo,Nulo,16
1,MARÍLIA,112,Prefeito,PDT,387,238,149,Nominal,ADÃO BRITO,1
1,MARÍLIA,112,Prefeito,PRTB,387,238,149,Nominal,JULIANO DA CAMPESTRE,11
1,MARÍLIA,112,Prefeito,PSOL,387,238,149,Nominal,NAYARA MAZINI,9
1,MARÍLIA,112,Prefeito,PT,387,238,149,Nominal,PROFESSOR JUVENAL,6
1,MARÍLIA,112,Prefeito,PODE,387,238,149,Nominal,CAMARINHA,61
1,MARÍLIA,112,Prefeito,PV,387,238,149,Nominal,CAPITÃO ELITON,3
1,MARÍLIA,113,Prefeito,PSOL,385,252,133,Nominal,NAYARA MAZINI,18
1,MARÍLIA,113,Prefeito,PT,385,252,133,Nominal,PROFESSOR JUVENAL,7
1,MARÍLIA,113,Prefeito,PODE,385,252,133,Nominal,CAMARINHA,68
1,MARÍLIA,113,Prefeito,PSDB,385,252,133,Nominal,DANIEL ALONSO,109
1,MARÍLIA,113,Prefeito,#NULO#,385,252,133,Nulo,Nulo,13
1,MARÍLIA,113,Prefeito,PV,385,252,133,Nominal,CAPITÃO ELITON,2
1,MARÍLIA,113,Prefeito,#NULO#,385,252,133,Branco,Branco,16
1,MARÍLIA,113,Prefeito,PRTB,385,252,133,Nominal,JULIANO DA CAMPESTRE,17
1,MARÍLIA,113,Prefeito,PDT,385,252,133,Nominal,ADÃO BRITO,2
1,MARÍLIA,114,Prefeito,PSDB,261,160,101,Nominal,DANIEL ALONSO,61
1,MARÍLIA,114,Prefeito,#NULO#,261,160,101,Nulo,Nulo,15
1,MARÍLIA,114,Prefeito,#NULO#,261,160,101,Branco,Branco,8
1,MARÍLIA,114,Prefeito,PRTB,261,160,101,Nominal,JULIANO DA CAMPESTRE,14
1,MARÍLIA,114,Prefeito,PDT,261,160,101,Nominal,ADÃO BRITO,1
1,MARÍLIA,114,Prefeito,PSL,261,160,101,Nominal,REGIANE MELLO,1
1,MARÍLIA,114,Prefeito,PCO,261,160,101,Nominal,LILIAN MIRANDA,1
1,MARÍLIA,114,Prefeito,PODE,261,160,101,Nominal,CAMARINHA,48
1,MARÍLIA,114,Prefeito,PSOL,261,160,101,Nominal,NAYARA MAZINI,6
1,MARÍLIA,114,Prefeito,PT,261,160,101,Nominal,PROFESSOR JUVENAL,2
1,MARÍLIA,114,Prefeito,PV,261,160,101,Nominal,CAPITÃO ELITON,3
1,MARÍLIA,115,Prefeito,PSDB,264,184,80,Nominal,DANIEL ALONSO,81
1,MARÍLIA,115,Prefeito,#NULO#,264,184,80,Nulo,Nulo,14
1,MARÍLIA,115,Prefeito,#NULO#,264,184,80,Branco,Branco,10
1,MARÍLIA,115,Prefeito,PSOL,264,184,80,Nominal,NAYARA MAZINI,10
1,MARÍLIA,115,Prefeito,PV,264,184,80,Nominal,CAPITÃO ELITON,3
1,MARÍLIA,115,Prefeito,PODE,264,184,80,Nominal,CAMARINHA,51
1,MARÍLIA,115,Prefeito,PRTB,264,184,80,Nominal,JULIANO DA CAMPESTRE,9
1,MARÍLIA,115,Prefeito,PDT,264,184,80,Nominal,ADÃO BRITO,1
1,MARÍLIA,115,Prefeito,PT,264,184,80,Nominal,PROFESSOR JUVENAL,5
1,MARÍLIA,116,Prefeito,PT,465,258,207,Nominal,PROFESSOR JUVENAL,5
1,MARÍLIA,116,Prefeito,PSL,465,258,207,Nominal,REGIANE MELLO,4
1,MARÍLIA,116,Prefeito,PODE,465,258,207,Nominal,CAMARINHA,62
1,MARÍLIA,116,Prefeito,PSDB,465,258,207,Nominal,DANIEL ALONSO,123
1,MARÍLIA,116,Prefeito,PSOL,465,258,207,Nominal,NAYARA MAZINI,15
1,MARÍLIA,116,Prefeito,#NULO#,465,258,207,Branco,Branco,10
1,MARÍLIA,116,Prefeito,PRTB,465,258,207,Nominal,JULIANO DA CAMPESTRE,15
1,MARÍLIA,116,Prefeito,PDT,465,258,207,Nominal,ADÃO BRITO,2
1,MARÍLIA,116,Prefeito,PV,465,258,207,Nominal,CAPITÃO ELITON,3
